latitude,longitude,name,comments,rating,Address,Neighborhood,City,Postal,Subregion,Region,Bajo,Medio Bajo,Medio Alto,Alto
19.3943373,-99.1422875,Oxxo,17.0,2.7,Andalucía 236,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.4025179,-99.1447784,Oxxo Mundial,13.0,3.5,Obrero Mundial,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.4071286,-99.1498941,Oxxo,44.0,4.2,Avenida Doctor José María Vertiz 431,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4126619,-99.1669493,Oxxo,12.0,4.1,Avenida Sonora 203,Condesa-Roma,Hipódromo,06100,cuauhtemoc,ciudad de méxico,,21,101,6
19.3938671,-99.1383562,Oxxo,8.0,3.0,Calzada de Tlalpan 705,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.4170211,-99.1468231,OXXO,45.0,3.4,Doctor José Terrés 29,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.3980589,-99.1479216,Oxxo,44.0,3.5,Zempoala 88,del Valle,Narvarte Oriente,03023,benito juarez,ciudad de méxico,,,54,39
19.4023612,-99.1418539,Oxxo,18.0,4.0,Castilla,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.3952994,-99.1562948,Oxxo,17.0,3.8,Avenida Cuauhtémoc,del Valle,Narvarte Poniente,03020,benito juarez,ciudad de méxico,,,54,39
19.4067192,-99.14371,Oxxo,18.0,2.7,Enrique Granados 10,,Algarín,06880,cuauhtemoc,ciudad de méxico,,21,101,6
19.3875038,-99.1614958,Oxxo,19.0,1.9,Avenida División del Norte,del Valle,Narvarte Poniente,03020,benito juarez,ciudad de méxico,,,54,39
19.3997876,-99.1456684,Oxxo,18.0,3.1,Lázaro Cárdenas 443,del Valle,Narvarte Oriente,03023,benito juarez,ciudad de méxico,,,54,39
19.4199978,-99.1458969,OXXO Plaza nova,11.0,3.1,Doctor Agustín Andrade 87,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.3886873,-99.1531453,OXXO,21.0,2.9,Avenida Universidad,del Valle,Narvarte Oriente,03023,benito juarez,ciudad de méxico,,,54,39
19.4173567,-99.1405926,OXXO,81.0,4.1,Calle Simón Bolívar 243,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.4207339,-99.1616824,OXXO,18.0,2.8,Calle Durango 108,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4158828,-99.1635841,Oxxo,6.0,2.5,Guanajuato 200,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4139163,-99.1414336,OXXO,20.0,3.7,Eje 2A Sur 45,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.4076926,-99.1654045,Oxxo,25.0,3.8,Taxco 16,,Roma Sur,06760,cuauhtemoc,ciudad de méxico,,21,101,6
19.3907353,-99.1629904,Oxxo Mancera,13.0,3.2,Calle Torres Adalid,del Valle,Del Valle Norte,03103,benito juarez,ciudad de méxico,,,54,39
19.4010363,-99.134456,Oxxo,11.0,4.0,Avenida Coruña,,Viaducto Piedad,08200,iztacalco,ciudad de méxico,,32,35,20
19.39851,-99.1544554,Oxxo,69.0,3.5,Avenida La Morena 962,del Valle,Narvarte Poniente,03020,benito juarez,ciudad de méxico,,,54,39
19.4115356,-99.1555237,OXXO,46.0,4.0,Calle Antonio M. Anza 20A,Condesa-Roma,Roma Sur,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.3969815,-99.1362959,Oxxo,10.0,4.0,Antonio Maura,,Moderna,03510,benito juarez,ciudad de méxico,,,54,39
19.3948596,-99.1375195,Oxxo,5.0,3.2,Calzada de Tlalpan,,Moderna,03510,benito juarez,ciudad de méxico,,,54,39
19.4148556,-99.1543408,Oxxo,8.0,2.9,Doctor Balmis 222,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.3998927,-99.1431287,Oxxo Bolivar,19.0,3.6,Calle Simón Bolívar,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.4203277,-99.1575372,OXXO Colima,26.0,2.5,Colima,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4197361,-99.164302,Oxxo Durango,3.0,3.3,Avenida Insurgentes Sur 213,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4183622,-99.1558038,Oxxo frontera,42.0,3.1,Frontera 129,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4099528,-99.1506366,Oxxo Dr. Jiménez,16.0,3.3,Doctor Jiménez 308,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4224086,-99.1541874,Oxxo,14.0,3.3,Avenida Cuauhtémoc 77,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4143999,-99.1481091,Oxxo Balmis,6.0,4.0,Avenida Doctor José María Vertiz 264,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4192126,-99.1679298,Oxxo valladolid,8.0,3.8,Valladolid 70,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.3991174,-99.1368726,OXXO,11.0,2.5,Calzada Santa Anita,,Moderna,03510,benito juarez,ciudad de méxico,,,54,39
19.3862785,-99.1517859,Oxxo,28.0,3.1,Concepción Beistegui 1803,del Valle,Narvarte Oriente,03023,benito juarez,ciudad de méxico,,,54,39
19.4085568,-99.1392865,OXXO torquemada,13.0,2.9,Calle Fray Juan de Torquemada,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.4101299,-99.1352056,Oxxo,16.0,2.9,Calzada San Antonio Abad,,Vista Alegre,06860,cuauhtemoc,ciudad de méxico,,21,101,6
19.3864397,-99.1465732,Oxxo,23.0,3.7,Miguel Negrete 35,del Valle,Niños Héroes,03440,benito juarez,ciudad de méxico,,,54,39
19.4198459,-99.1533834,Oxxo Carmona y valle,42.0,3.6,Doctor Ildefonso Velasco 193,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.3868114,-99.1542991,Oxxo,12.0,2.0,Concepción Beistegui,del Valle,Narvarte Oriente,03023,benito juarez,ciudad de méxico,,,54,39
19.4143352,-99.1370922,OXXO,13.0,3.4,Eje 2 Sur,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.4140084,-99.1532545,OXXO,6.0,3.8,Doctor Francisco de P. Carral 269,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4141702,-99.144179,Oxxo Dr. Balmis,54.0,3.6,Eje Central 145,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4179465,-99.143258,OXXO CHAVERO,23.0,3.8,Calle José Tomás Cuéllar,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.4191981,-99.1499904,Oxxo,12.0,3.0,Doctor Ildefonso Velasco,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.3724939,-99.1429234,OXXO TICUMAC,11.0,3.2,Calle 5 de Febrero,del Valle,San Simón Ticumac,03660,benito juarez,ciudad de méxico,,,54,39
19.4024527,-99.1462657,Oxxo Casas Grandes,32.0,3.9,Casas Grandes Norte 249,del Valle,Atenor Salas,03010,benito juarez,ciudad de méxico,,,54,39
19.4244117,-99.1535754,OXXO,47.0,4.0,Avenida Cuauhtémoc,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4219184,-99.1428877,OXXO CHIMALPOPOCA,17.0,4.1,Lucas Alamán 2,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.4055811,-99.1316634,OXXO,12.0,3.0,Calle José Sotero Castañeda,,Ampliación Asturias,06890,cuauhtemoc,ciudad de méxico,,21,101,6
19.3933104,-99.1345746,Oxxo,8.0,4.4,Eje 4 Sur,,Moderna,03510,benito juarez,ciudad de méxico,,,54,39
19.424075,-99.1493723,OXXO Dr lavista,6.0,2.8,Avenida Niños Héroes,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.4054554,-99.1290183,Oxxo Ventura,15.0,3.6,Calle Ventura G. Tena 133,,Ampliación Asturias,06850,cuauhtemoc,ciudad de méxico,,21,101,6
19.3954326,-99.1351508,Oxxo Poetas,20.0,3.2,Juana de Arco 52,,Moderna,03510,benito juarez,ciudad de méxico,,,54,39
19.4260216,-99.1310327,Oxxo,13.0,2.8,José María Izazaga,Centro Historico,Centro,06000,cuauhtemoc,ciudad de méxico,,21,101,6
19.4084053,-99.1316204,Oxxo Chabacano II,18.0,1.9,Calle José Sotero Castañeda 69,,Ampliación Asturias,06890,cuauhtemoc,ciudad de méxico,,21,101,6
19.3902608,-99.1236446,OXXO tulipan,7.0,3.7,Avenida Santiago 48A,,Santiago Sur,08240,iztacalco,ciudad de méxico,,32,35,20
19.421119,-99.1403737,OXXO Lucas aleman,12.0,3.3,Lucas Alamán,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.3913576,-99.1361108,Oxxo,10.0,2.0,Pedro Santacilia 209,,Iztaccíhuatl,03520,benito juarez,ciudad de méxico,,,54,39
19.424199,-99.1548394,OXXO Guaymas,25.0,3.9,Puebla,Condesa-Roma,Roma Norte,06700,cuauhtemoc,ciudad de méxico,,21,101,6
19.4332071,-99.1442965,Oxxo,8.0,2.4,Calle Independencia,Centro Historico,Centro,06000,cuauhtemoc,ciudad de méxico,,21,101,6
19.3873432,-99.1360229,Oxxo,12.0,3.5,Javier Sorondo,,Villa de Cortés,03530,benito juarez,ciudad de méxico,,,54,39
19.418106,-99.1363152,Oxxo,10.0,4.0,Lorenzo Boturini 141,,Obrera,06800,cuauhtemoc,ciudad de méxico,,21,101,6
19.3975993,-99.1277182,Oxxo,42.0,3.9,Cuauhtémoc 39,,San Pedro,08220,iztacalco,ciudad de méxico,,32,35,20
19.4012236,-99.1284019,Oxxo,16.0,2.7,Avenida Coruña,,Viaducto Piedad,08200,iztacalco,ciudad de méxico,,32,35,20
19.3871544,-99.1392887,Oxxo Quinta de Cortes,13.0,2.7,Calzada de Tlalpan,del Valle,Josefa Ortiz de Domínguez,03430,benito juarez,ciudad de méxico,,,54,39
19.3885908,-99.1332908,Oxxo,13.0,2.4,Luis G. Inclán 2918,,Iztaccíhuatl,03520,benito juarez,ciudad de méxico,,,54,39
19.4265962,-99.1426478,Oxxo,15.0,4.4,Arcos de Belén 10,Centro Historico,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.432773,-99.1251265,Oxxo,18.0,1.7,Calle General Emiliano Zapata,Centro Historico,Centro,06000,cuauhtemoc,ciudad de méxico,,21,101,6
19.4234746,-99.1518105,Oxxo,9.0,2.9,Doctor Claudio Bernard 149,,Doctores,06720,cuauhtemoc,ciudad de méxico,,21,101,6
19.3981194,-99.1568722,OXXO,2.0,4.0,Avenida La Morena,del Valle,Narvarte Poniente,03020,benito juarez,ciudad de méxico,,,54,39
19.3824683,-99.1566589,Oxxo,15.0,3.5,Avenida San Borja 1307,del Valle,Vértiz Narvarte,03600,benito juarez,ciudad de méxico,,,54,39
19.3844582,-99.1488577,Oxxo,3.0,5.0,Avenida Eugenia,del Valle,Narvarte Oriente,03023,benito juarez,ciudad de méxico,,,54,39
19.3771085,-99.1464714,Oxxo,15.0,3.7,Rafael Solana Verduguillo,del Valle,San Simón Ticumac,03660,benito juarez,ciudad de méxico,,,54,39
19.3795391,-99.1483191,Oxxo,69.0,3.8,Eje Central 963,del Valle,Independencia,03630,benito juarez,ciudad de méxico,,,54,39
19.3795294,-99.1499762,Oxxo Zempoala,38.0,3.0,Ángel Urraza 208BIS,del Valle,Independencia,03630,benito juarez,ciudad de méxico,,,54,39
19.397935,-99.1428087,Oxxo,14.0,2.6,Castilla,del Valle,Álamos,03400,benito juarez,ciudad de méxico,,,54,39
19.3716199,-99.1646415,Oxxo Azcona,14.0,2.8,Heriberto Frias 1482,del Valle,Del Valle Sur,03104,benito juarez,ciudad de méxico,,,54,39
19.378328,-99.1439098,Oxxo,8.0,4.3,Avenida Isabel La Católica,del Valle,San Simón Ticumac,03660,benito juarez,ciudad de méxico,,,54,39
19.3815678,-99.1475417,OXXO Nigromante,323.0,3.9,Nigromante 3104,del Valle,Periodista,03620,benito juarez,ciudad de méxico,,,54,39
19.3748554,-99.147289,Oxxo Simón,54.0,3.7,Avenida 17,del Valle,San Simón Ticumac,03660,benito juarez,ciudad de méxico,,,54,39
19.3787429,-99.1406165,Oxxo Luisa,12.0,3.8,Privada Luisa 6,del Valle,Del Lago,03640,benito juarez,ciudad de méxico,,,54,39
19.3696555,-99.1419358,Oxxo,3.0,5.0,Calzada de Tlalpan,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3716042,-99.141592,Oxxo,16.0,2.6,Calzada de Tlalpan,del Valle,San Simón Ticumac,03660,benito juarez,ciudad de méxico,,,54,39
19.3866297,-99.1331615,Oxxo,11.0,3.2,Avenida Presidente Plutarco Elías Calles,,Reforma Iztaccíhuatl Norte,08810,iztacalco,ciudad de méxico,,32,35,20
19.3795419,-99.1375674,Oxxo,20.0,2.8,Avenida Don Luis 63,,Nativitas,03500,benito juarez,ciudad de méxico,,,54,39
19.3791424,-99.1346993,Oxxo,584.0,4.1,Playa Encantada,,Reforma Iztaccíhuatl Sur,08840,iztacalco,ciudad de méxico,,32,35,20
19.3911286,-99.1726719,oxxo,,,Concepción Beistegui,del Valle,Del Valle Norte,03103,benito juarez,ciudad de méxico,,,54,39
19.3711861,-99.177448,OXXO RECREO PARROQUIA,12.0,4.3,Calle Parroquia,,Actipan,03230,benito juarez,ciudad de méxico,,,54,39
19.3695685,-99.14196,OXXO,,,Calzada de Tlalpan,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.2880391,-99.1629049,OXXO libertadores,43.0,3.6,Calzada de Tlalpan,,del Niño Jesús,14080,tlalpan,ciudad de méxico,5,213,35,20
19.366156,-99.1771,Scotiabank OXXO SAN FRANSICO,,,Calle Rodríguez Saro,,Acacias,03240,benito juarez,ciudad de méxico,,,54,39
19.3341134,-99.0640583,OXXO,11.0,1.7,Avenida Canal de Garay,,Unidad Hab Presidentes de México,09740,iztapalapa,ciudad de méxico,,193,109,24
19.3972582,-99.1663524,Oxxo Rafael Donde,9.0,4.4,Xola,del Valle,Del Valle Norte,03103,benito juarez,ciudad de méxico,,,54,39
19.3730227,-99.1746994,Oxxo lirios,2.0,1.0,Félix Cuevas,del Valle,Tlacoquemécatl,03200,benito juarez,ciudad de méxico,,,54,39
19.3673998,-99.1380159,Oxxo,31.0,3.8,Municipio Libre 11,,Portales Oriente,03570,benito juarez,ciudad de méxico,,,54,39
19.3483643,-99.1456327,Oxxo,21.0,3.8,Dakota,,Parque San Andrés,04040,coyoacan,ciudad de méxico,,53,60,43
19.3636874,-99.1428983,oxxo montes,10.0,4.1,Avenida de los Montes 51,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.3624735,-99.1431124,Oxxo Paso Ermita,,,Calzada de Tlalpan 1525,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.3624214,-99.1424584,Oxxo metro ermita norte,11.0,3.3,Calzada de Tlalpan 1524,,Miravalle,03580,benito juarez,ciudad de méxico,,,54,39
19.3649357,-99.1474919,Oxxo Novoa,1.0,5.0,Calle Canarias,,Portales Sur,03300,benito juarez,ciudad de méxico,,,54,39
19.3593723,-99.1391652,OXXO Ermita,22.0,4.0,Eje 8 Sur,,El Prado,09480,iztapalapa,ciudad de méxico,,193,109,24
19.3594935,-99.1404955,Oxxo Ermita dorada,22.0,4.4,Calzada Ermita Iztapalapa,,Ermita,03590,benito juarez,ciudad de méxico,,,54,39
19.3661686,-99.1375769,OXXO Banjidal,92.0,3.6,Avenida Presidentes 11,,Banjidal,09450,iztapalapa,ciudad de méxico,,193,109,24
19.3668426,-99.1433594,OXXO Antillas,175.0,3.7,Avenida Presidentes 64,,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3582007,-99.1282802,OXXO Prado Churubusco,19.0,3.2,Calzada Ermita Iztapalapa,,Unidad Hab Cacama,09080,iztapalapa,ciudad de méxico,,193,109,24
19.3504571,-99.1449648,Oxxo Country Club,12.0,2.8,Avenida de los Nadadores,,Country Club,04210,coyoacan,ciudad de méxico,,53,60,43
19.3579108,-99.1254797,Oxxo Pegaso,32.0,4.3,Calzada Ermita Iztapalapa,,Unidad Hab Cacama,09080,iztapalapa,ciudad de méxico,,193,109,24
19.3737017,-99.1365123,Oxxo,81.0,3.7,Avenida Presidente Plutarco Elías Calles 1503,,Zacahuitzco,03550,benito juarez,ciudad de méxico,,,54,39
19.375926,-99.131942,Oxxo,25.0,3.9,Laboristas,,San Andrés Tetepilco,09440,iztapalapa,ciudad de méxico,,193,109,24
19.3409895,-99.1420782,OXXO,14.0,2.6,Anillo de Circunvalación 27,,Campestre Churubusco,04200,coyoacan,ciudad de méxico,,53,60,43
19.3534188,-99.1294251,Oxxo osa menor,22.0,3.5,Osa Menor 61,,Prado Churubusco,04230,coyoacan,ciudad de méxico,,53,60,43
19.3757087,-99.1238448,Oxxo Retoño,11.0,3.0,Eje 6 Sur,,El Retoño,09440,iztapalapa,ciudad de méxico,,193,109,24
19.3744935,-99.1293089,Oxxo Porto alegre,59.0,3.5,Avenida Andrés Molina Enríquez,,San Andrés Tetepilco,09440,iztapalapa,ciudad de méxico,,193,109,24
19.3718883,-99.1226959,Oxxo,17.0,4.1,Relojeros,,El Retoño,09440,iztapalapa,ciudad de méxico,,193,109,24
19.3737327,-99.1360584,Oxxo Rios,75.0,4.1,Avenida Presidente Plutarco Elías Calles 1500,,Zacahuitzco,09440,iztapalapa,ciudad de méxico,,193,109,24
19.3619613,-99.1219208,Oxxo La viga,114.0,3.9,Calle Atanasio G. Saravia,,Héroes de Churubusco,09090,iztapalapa,ciudad de méxico,,193,109,24
19.3834083,-99.1284952,Oxxo playa roqueta,17.0,4.0,Playa Roqueta 147,,Militar Marte,08830,iztacalco,ciudad de méxico,,32,35,20
19.3311512,-99.1287463,OXXO,12.0,3.5,Ejido San Francisco Culhuacán,,Ex-Ejido de San Francisco Culhuacán,04420,coyoacan,ciudad de méxico,,53,60,43
19.3732145,-99.1526105,Oxxo Jaina,7.0,3.1,Calle Bulgaria,del Valle,Portales Norte,03303,benito juarez,ciudad de méxico,,,54,39
19.3488007,-99.133829,Oxxo,45.0,4.0,Cerro del Cubilete,,Campestre Churubusco,04200,coyoacan,ciudad de méxico,,53,60,43
19.3444736,-99.1362283,OXXO,12.0,3.7,Cerro de Jesús 121,,Campestre Churubusco,04200,coyoacan,ciudad de méxico,,53,60,43
19.3661566,-99.1217303,Oxxo,31.0,3.4,Avenida Agustín Yáñez,,Sector Popular,09060,iztapalapa,ciudad de méxico,,193,109,24
19.3448014,-99.1331084,OXXO estrella,23.0,3.2,Cerro de la Estrella,,Campestre Churubusco,04200,coyoacan,ciudad de méxico,,53,60,43
19.378538,-99.1277378,Oxxo playa marte,49.0,3.7,Playa Encantada,,Militar Marte,08830,iztacalco,ciudad de méxico,,32,35,20
19.3263599,-99.1567534,Oxxo,,,Rey Nezahualcóyotl 93,,Ajusco,04300,coyoacan,ciudad de méxico,,53,60,43
19.3541147,-99.1451635,Oxxo,26.0,3.0,Callejón Nonoalco 23,,San Diego Churubusco,04120,coyoacan,ciudad de méxico,,53,60,43
19.310867,-99.1488865,Oxxo,12.0,2.2,San Gonzalo,Coapa,Pedregal de Santa Úrsula,04600,coyoacan,ciudad de méxico,,53,60,43
19.3018653,-99.1406585,OXXO Tepotzotlan MEX,11.0,2.8,Avenida Bordo,Coapa,Ex-Ejido de Santa Úrsula Coapa,04980,coyoacan,ciudad de méxico,,53,60,43
19.3889078,-99.1746129,OXXO TRIBUNALES,1.0,5.0,Nebraska,,Ampliación Nápoles,03840,benito juarez,ciudad de méxico,,,54,39
19.3908823,-99.1309992,Oxxo,12.0,3.3,Avenida Santiago 157,,Reforma Iztaccíhuatl Norte,08810,iztacalco,ciudad de méxico,,32,35,20
19.3924089,-99.1221128,OXXO Estacion La Viga,11.0,3.5,Nezahualcóyotl,,San Miguel,08650,iztacalco,ciudad de méxico,,32,35,20
19.4090789,-99.1266699,Oxxo Artes Gráficas,11.0,3.5,Calzada Chabacano,,Artes Gráficas,15830,venustiano carranza,ciudad de méxico,,27,83,
19.4139189,-99.1284203,Oxxo Estación La Viga,6.0,3.0,Eje 1 Oriente,,Tránsito,06820,cuauhtemoc,ciudad de méxico,,21,101,6
19.3861959,-99.1225466,Oxxo virgo,2.0,1.0,Playa Erizo,,Barrio de Santiago,08800,iztacalco,ciudad de méxico,,32,35,20
19.3907385,-99.1218007,Oxxo La Asunción,12.0,3.5,Calle San Miguel,,San Miguel,08650,iztacalco,ciudad de méxico,,32,35,20
19.4078033,-99.1214175,OXXO,53.0,4.1,Calle Melchor Ocampo 81,,La Magdalena Mixiuhca,15860,venustiano carranza,ciudad de méxico,,27,83,
19.4113339,-99.1220374,Oxxo,30.0,3.8,Prolongación José Ma. Roa Bárcenas 375,,Sevilla,15840,venustiano carranza,ciudad de méxico,,27,83,
19.4160209,-99.1267753,Oxxo Casta.,49.0,4.0,Callejón Cuitláhuac,,Lorenzo Boturini,15820,venustiano carranza,ciudad de méxico,,27,83,
19.3802471,-99.120855,Oxxo Nolasco,11.0,3.7,Eje 5 Sur,,Apatlaco,09430,iztapalapa,ciudad de méxico,,193,109,24
19.3788277,-99.1399294,Oxxo lisa,1.0,3.0,Calzada de Tlalpan,,Nativitas,03500,benito juarez,ciudad de méxico,,,54,39
19.377026,-99.1114349,Oxxo Tizoc,12.0,3.8,Santa María,,Magdalena Atlazolpa,09410,iztapalapa,ciudad de méxico,,193,109,24
19.3819311,-99.1165647,Oxxo,13.0,3.6,Calle Sierra Nevada 5,,Apatlaco,09430,iztapalapa,ciudad de méxico,,193,109,24
19.3859955,-99.117244,Oxxo campamento 2 de octubre,21.0,2.7,Avenida Juan Álvarez 85,,Campamento 2 de Octubre,08930,iztacalco,ciudad de méxico,,32,35,20
19.3881972,-99.1281309,Oxxo,,,Cerrada Playa Icacos 5,,Santiago Sur,08800,iztacalco,ciudad de méxico,,32,35,20
19.3769384,-99.1432362,Oxxo,2.0,5.0,Centenario,del Valle,San Simón Ticumac,03660,benito juarez,ciudad de méxico,,,54,39
19.3845606,-99.1346969,Oxxo Laura Mex,15.0,4.1,Laura,,Nativitas,03500,benito juarez,ciudad de méxico,,,54,39
19.3738253,-99.1120862,Oxxo cardiólogos,9.0,4.2,Cardiólogos,,Magdalena Atlazolpa,09410,iztapalapa,ciudad de méxico,,193,109,24
19.3944847,-99.1318647,Oxxo Arco,47.0,4.3,Juana de Arco,,Moderna,03510,benito juarez,ciudad de méxico,,,54,39
19.4038701,-99.1134682,Oxxo Azucar,34.0,3.7,Azúcar,Aeropuerto,Granjas México,08400,iztacalco,ciudad de méxico,,32,35,20
19.4154619,-99.1234666,Oxxo,7.0,3.1,Sur 81 393,,Lorenzo Boturini,15820,venustiano carranza,ciudad de méxico,,27,83,
19.417105,-99.1255859,Oxxo boturini,178.0,3.9,Lorenzo Boturini 393,,Lorenzo Boturini,15820,venustiano carranza,ciudad de méxico,,27,83,
19.3717279,-99.1410163,Oxxo Paso Portales,3.0,2.3,Calzada de Tlalpan,,Albert,03560,benito juarez,ciudad de méxico,,,54,39
19.4085407,-99.1164627,Oxxo La Magdalena,7.0,3.1,Eje 3 Sur 461,,La Magdalena Mixiuhca,15860,venustiano carranza,ciudad de méxico,,27,83,
19.3845401,-99.0947748,Oxxo,40.0,3.7,Avenida Canal de Tezontle,,Ampliación Gabriel Ramos Millán,08020,iztacalco,ciudad de méxico,,32,35,20
19.4015663,-99.0976975,Oxxo,36.0,2.9,Avena,Aeropuerto,Granjas México,08400,iztacalco,ciudad de méxico,,32,35,20
19.3324548,-99.060857,Oxxo López Portillo,,,Avenida José López Portillo,,Unidad Hab Presidentes de México,09740,iztapalapa,ciudad de méxico,,193,109,24
19.357377,-99.1192597,OXXO Esmeralda,15.0,3.8,Calzada Ermita Iztapalapa,,Pueblo Mexicaltzingo,09099,iztapalapa,ciudad de méxico,,193,109,24
19.3562532,-99.1008234,Oxxo,18.0,3.7,Eje 8 Sur,,Barrio Santa Bárbara,09000,iztapalapa,ciudad de méxico,,193,109,24
19.3872461,-99.0808749,OXXO EL MORAL,15.0,3.6,Circuito Río Verde 57,,Los Paseos de Churubusco,09030,iztapalapa,ciudad de méxico,,193,109,24
19.3706327,-99.1372055,Oxxo Usigli,3.0,4.3,Avenida Presidente Plutarco Elías Calles 1610,,Albert,03560,benito juarez,ciudad de méxico,,,54,39
19.3538171,-99.1211913,Oxxo Campesinos,177.0,4.0,Callejón Campesinos 31,,Granjas Esmeralda,09099,iztapalapa,ciudad de méxico,,193,109,24
19.3859739,-99.0605178,Oxxo Universidad ll,87.0,4.1,Canal de San Juan 335,Aeropuerto,Agrícola Oriental,08500,iztacalco,ciudad de méxico,,32,35,20
19.3608589,-99.1110701,OXXO Sarabia II.,7.0,3.0,Calle Atanasio G. Saravia,,Escuadrón 201,09060,iztapalapa,ciudad de méxico,,193,109,24
19.3393607,-99.137524,Oxxo Cerro San Antonio,10.0,3.6,Avenida Canal de Miramontes,,Campestre Churubusco,04200,coyoacan,ciudad de méxico,,53,60,43
19.3567882,-99.1115617,Oxxo Avenida 5.,23.0,3.7,Eje 3 Oriente,,Escuadrón 201,09060,iztapalapa,ciudad de méxico,,193,109,24
19.3392689,-99.130119,Oxxo Castellanos Quinto,17.0,3.5,Avenida Erasmo Castellamos Quinto 472,,Educación,04400,coyoacan,ciudad de méxico,,53,60,43
19.3401686,-99.1333578,Oxxo Refinería salamanca,29.0,3.8,Refinería Salamanca,,Petrolera Taxqueña,04410,coyoacan,ciudad de méxico,,53,60,43
19.3499102,-99.1130483,Oxxo GANADEROS,16.0,3.0,Calle Pajares 201,,Valle del Sur,09819,iztapalapa,ciudad de méxico,,193,109,24
19.3376226,-99.1359513,Oxxo Monges,11.0,3.9,Ricardo Monges López 33,,Educación,04400,coyoacan,ciudad de méxico,,53,60,43
19.3558684,-99.1109737,Oxxo Iztapalapa,11.0,3.9,Avenida 5,,Progreso del Sur,09810,iztapalapa,ciudad de méxico,,193,109,24
19.3295274,-99.1366446,OXXO La Virgen,200.0,4.2,Avenida Canal de Miramontes,,Avante,04460,coyoacan,ciudad de méxico,,53,60,43
19.381195,-99.1527497,Oxxo Olarte,96.0,3.8,Avenida Doctor José María Vertiz 1104,del Valle,Vértiz Narvarte,03600,benito juarez,ciudad de méxico,,,54,39
19.3828467,-99.1479385,Oxxo Center,8.0,3.1,Rascarrabias 39,del Valle,Vértiz Narvarte,03600,benito juarez,ciudad de méxico,,,54,39
19.330116,-99.0752076,OXXO BELLAVISTA,15.0,4.1,Avenida San Lorenzo,,Unidad Hab San Juan Xalpa,09850,iztapalapa,ciudad de méxico,,193,109,24
19.373225,-99.1080553,Oxxo México II,131.0,3.7,Francisco del Paso y Troncoso,,El Sifón,09400,iztapalapa,ciudad de méxico,,193,109,24
19.3780549,-99.1592199,Oxxo Riviera,19.0,4.6,Avenida División del Norte,del Valle,Letrán Valle,03650,benito juarez,ciudad de méxico,,,54,39
19.3783348,-99.1876549,Oxxo Van Dick,6.0,3.2,Calle Antonio van Dick 6,,Santa María Nonoalco,03700,benito juarez,ciudad de méxico,,,54,39
19.3767262,-99.1878102,OXXO Metro Mixcoac,7.0,3.3,Avenida Revolución,,Santa María Nonoalco,03700,benito juarez,ciudad de méxico,,,54,39
